logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
-0.949189542557533	7.88024576521077	-27.4821056704737	1.28079352838028e-14	1.47559446381448e-12	23.8100738127242	ENSG00000152558
1.364090211948	6.08741606778898	27.2598507021714	1.4499215041713e-14	1.60269719153176e-12	23.7808626694042	ENSG00000159840
-1.19313469760572	6.36632451000813	-27.2666463621584	1.44441256236361e-14	1.60269719153176e-12	23.7715158203599	ENSG00000206053
-1.15492845043268	6.67866000739252	-27.2908808362327	1.42494718425803e-14	1.59910739566734e-12	23.769134384726	ENSG00000180198
1.06340237092613	8.95682301669339	27.3804001079642	1.3554270196653e-14	1.5401039510947e-12	23.7062260315437	ENSG00000196924
-0.901171030916761	8.55240415791536	-27.347627528874	1.38045023504613e-14	1.55879411634401e-12	23.7022622999714	ENSG00000161547
-1.73990977110316	5.24456510967895	-27.1531441975165	1.53941568830382e-14	1.67584294690799e-12	23.7014614819537	ENSG00000100350
1.512810796878	6.31654892185495	27.1224824699876	1.56620413550667e-14	1.69485661806614e-12	23.6962605773481	ENSG00000132510
-1.17015090176538	6.7603140015805	-27.0915585391864	1.59372411722043e-14	1.70264894413111e-12	23.6506753607166	ENSG00000143575
-1.15762469872114	6.49904757699072	-27.0623033909477	1.62023249359011e-14	1.70264894413111e-12	23.6480979716027	ENSG00000138180
-0.967574349164009	8.37282560313812	-27.218843228209	1.48364200649863e-14	1.62485612518946e-12	23.6357394867076	ENSG00000184007
-1.84116011523763	5.39406802817384	-26.985608849205	1.69197593111348e-14	1.75772128157961e-12	23.6188156106102	ENSG00000171865
-1.15511033310008	7.15594374662013	-27.0688963563156	1.61421790301137e-14	1.70264894413111e-12	23.6142443155185	ENSG00000123737
-1.0022645989771	7.34155540887617	-27.0644358326842	1.61828452043405e-14	1.70264894413111e-12	23.5990604465988	ENSG00000086475
-0.938308001085082	7.81598271513879	-27.0946361572377	1.59096237678641e-14	1.70264894413111e-12	23.5898076099115	ENSG00000163399
3.38952999052401	3.9621324075217	28.9631623220982	5.73978428624137e-15	8.15795060278138e-13	23.5373528067158	ENSG00000265972
2.16919359486789	4.4553115657824	27.2541093619289	1.45459316063114e-14	1.60269719153176e-12	23.5099143906067	ENSG00000013364
-1.62151634151998	5.12741239281776	-26.7792338918211	1.90232207645023e-14	1.93207906982487e-12	23.4864548820696	ENSG00000244405
-0.975855532296654	8.02665590855766	-26.8096734606071	1.86962431876495e-14	1.91735016471449e-12	23.412981321763	ENSG00000167325
-2.03200136648126	4.68818221653114	-26.8188676541691	1.85986591721298e-14	1.91735016471449e-12	23.3953026939135	ENSG00000131979
-0.881770074937047	9.38755884521294	-26.8025020914385	1.87727353860935e-14	1.91735016471449e-12	23.3515642349863	ENSG00000136938
1.07853978246179	8.79777974365338	26.7576009195279	1.92592910026604e-14	1.94518839126871e-12	23.3487507557859	ENSG00000092841
0.892430395884126	8.23874355308995	26.7085318515216	1.98063772158772e-14	1.97846119661894e-12	23.3437366828503	ENSG00000122122
-1.25335724999973	6.10293972927531	-26.4489838632288	2.29883956292506e-14	2.25545823535805e-12	23.3135988195547	ENSG00000084774
-1.34658826641897	6.29623880566021	-26.4568360991303	2.28845424748323e-14	2.25545823535805e-12	23.3100154123362	ENSG00000143436
1.03495786965501	9.91945465701628	26.7401838274648	1.94516177731638e-14	1.95375917743712e-12	23.2996535809509	ENSG00000034510
-1.12591173170437	6.94695774840009	-26.4943366313089	2.23953947104295e-14	2.2248539663148e-12	23.2911407556386	ENSG00000102572
-1.15947902528052	6.83029766010115	-26.4424160880794	2.30756453122441e-14	2.25545823535805e-12	23.2682374320575	ENSG00000136450
-2.59610138035819	4.33613055332309	-27.0088218030301	1.66991173270822e-14	1.7447698448641e-12	23.2550974128623	ENSG00000184492
-1.74207112515459	5.12017865255256	-26.3474956969453	2.43766910639377e-14	2.35727789118291e-12	23.2403789825936	ENSG00000134574
1.12458132496108	6.74775647297877	26.3806261009156	2.39139394836823e-14	2.32489529311948e-12	23.2378213172837	ENSG00000145287
-1.12606920350176	6.47928984139129	-26.3003104594993	2.50522554553919e-14	2.4097883818996e-12	23.2055308913343	ENSG00000094804
1.40717429096635	5.59141663097049	26.2309074810721	2.60823171758284e-14	2.46966940758625e-12	23.200324027384	ENSG00000123360
