READ1	READ2	READ3	READ4
0	0	0	0
0	1	0	0
2	4	3	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	28	22	37
0	0	0	0
1	0	1	1
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
116	147	163	183
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	1	3
0	0	0	0
0	0	0	0
33	45	27	62
0	0	0	0
0	0	1	1
0	0	0	0
32	35	18	19
0	0	0	0
0	0	0	0
0	0	0	0
6	1	4	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
29	33	18	28
0	0	0	0
0	0	0	0
0	0	2	0
1	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
0	0	0	1
0	0	0	0
0	1	0	0
2	1	0	0
1	0	0	0
0	2	0	0
0	0	1	0
2	3	12	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	2	0	0
0	0	0	0
0	1	3	1
0	0	0	0
19	22	51	36
0	0	0	0
0	3	0	1
0	0	0	0
2	6	2	5
0	0	0	0
0	1	0	1
6	10	12	13
0	0	0	0
1	2	1	2
0	0	0	0
0	3	6	9
16	28	19	16
0	0	0	0
0	2	0	0
2	3	0	2
0	0	0	0
9	15	19	14
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	2
0	0	0	0
2	0	2	0
0	0	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
1	0	0	0
32	38	5	3
0	0	0	0
8	7	4	3
1	0	0	0
4	15	5	2
0	1	0	0
0	0	1	1
1	1	0	0
0	0	0	0
0	0	0	0
9	8	7	7
77	138	141	121
0	0	0	0
0	0	1	3
0	0	0	0
0	0	0	0
77	116	194	202
3	2	3	2
0	0	0	0
5	32	8	9
0	0	0	0
0	0	0	0
2	0	0	4
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
131	227	72	70
0	3	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	7	11	9
0	0	0	0
9	9	10	25
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
13	21	18	31
0	0	0	0
0	0	0	0
1	0	0	0
8	8	7	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	6	2
0	0	0	0
0	0	0	0
56	66	39	58
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
12	22	0	8
0	0	0	0
0	0	0	0
12	17	3	8
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10	21	8	20
5	1	2	4
3	6	11	9
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
6	6	3	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
12	9	19	19
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
202	281	57	43
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	2
0	0	0	0
0	0	0	0
0	0	0	0
5	7	13	11
13	19	17	15
5	0	0	1
0	0	0	0
0	0	0	1
0	0	0	0
53	56	154	164
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	1	1
0	0	0	0
459	569	283	400
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	6	3	8
7	5	12	14
1	5	7	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
125	147	102	139
0	0	0	0
44	80	78	97
0	1	1	0
1	3	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	3	0	1
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
1	2	3	2
1	2	3	1
0	0	0	0
0	0	0	0
0	2	1	1
0	0	0	0
0	0	0	0
14	17	13	28
1	2	0	1
0	0	0	0
0	0	0	0
0	0	2	3
1	4	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	6	1	3
0	0	0	0
2	3	4	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
0	0	0	0
0	0	0	1
0	1	0	0
0	0	0	0
4	1	0	0
0	0	0	0
0	4	0	0
0	0	0	0
0	0	0	0
6	15	27	26
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	7
0	0	0	0
0	0	0	0
1	2	2	1
0	0	0	0
83	124	97	77
26	37	28	52
0	0	0	0
12	33	89	63
0	0	0	0
131	271	86	86
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
80	142	146	136
0	2	2	2
10	15	4	3
0	0	0	0
221	293	206	176
0	0	0	0
1	0	0	0
1	0	0	0
43	55	91	128
0	0	0	0
25	25	10	15
0	0	0	0
4	7	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	2	2	0
0	0	0	1
0	0	0	0
0	0	0	0
0	2	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
10	11	11	5
0	0	0	0
6	1	15	15
1	2	2	1
1	6	9	8
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	13	11	13
0	0	0	0
199	260	179	210
0	0	0	0
58	88	58	40
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
71	66	61	68
0	0	0	0
0	0	2	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	1	7
0	0	0	0
0	0	0	0
0	0	0	0
42	45	14	14
72	124	61	57
26	43	45	58
0	0	0	0
1	1	0	0
183	282	125	104
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
22	56	73	68
0	1	5	1
0	0	0	0
0	0	2	1
0	0	0	0
0	0	0	0
2	2	0	0
3	3	6	2
2	2	3	0
2	3	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
101	136	98	192
0	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	1
2	1	0	0
0	1	4	0
2	0	1	2
0	0	0	0
15	8	18	33
0	0	0	0
0	0	0	0
0	0	3	0
0	0	0	1
8	14	24	14
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
13	21	26	11
0	0	0	0
0	0	0	0
1	0	0	5
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
5	10	17	10
6	3	16	5
0	0	0	0
0	0	0	0
1	4	2	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
13	24	20	31
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	1	0
0	0	0	0
0	2	0	1
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	6	7	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	4	2	5
0	0	0	0
26	62	67	35
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	5	12	16
0	9	4	4
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	0
1	0	1	0
57	68	44	29
0	0	1	0
2	5	0	2
0	0	0	0
1	2	0	0
0	0	0	0
30	38	30	34
0	0	0	0
0	0	0	0
1	1	3	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	3	0	1
2	4	3	2
1	2	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	5	2	4
59	53	67	68
0	0	0	0
0	0	0	0
3	3	0	3
0	0	0	0
1	2	4	1
0	5	6	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1244	1939	1142	1337
3	2	2	2
0	0	0	1
0	0	0	0
5	8	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	3	0	0
0	4	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	2	8	1
0	0	4	0
0	0	0	0
0	0	0	0
0	0	0	1
1	2	3	2
0	0	0	0
0	0	0	0
0	0	0	0
5	9	8	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	13	8	4
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
2	4	1	6
0	0	0	0
0	0	0	0
0	0	1	1
1	2	2	0
0	0	0	0
0	0	0	0
8	16	2	1
0	0	0	0
122	122	29	84
0	0	0	0
4	1	1	2
195	291	62	68
0	0	0	0
0	0	0	0
2	4	8	6
1	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	1
11	30	22	18
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
3	3	13	8
0	0	0	0
22	24	35	31
0	0	0	0
0	1	0	0
0	0	3	1
0	0	0	0
0	0	0	0
2	6	2	1
104	139	105	93
0	0	0	0
2	0	1	1
0	0	0	0
0	1	0	0
4	6	1	11
0	0	0	0
14	12	41	32
0	1	0	0
2	2	4	10
0	0	0	0
0	0	16	23
0	0	0	2
0	0	0	0
2	5	2	3
8	23	3	9
0	0	0	0
3	5	3	2
1	0	0	0
0	0	0	0
9	4	10	8
0	0	0	0
8	6	9	7
6	4	8	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	5	11	3
0	0	0	0
5	7	21	13
0	1	5	3
2	3	5	0
0	1	1	1
0	0	0	0
0	0	0	0
1	7	9	14
0	0	0	0
0	0	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	14	26	15
0	0	0	0
1	6	6	11
0	2	4	3
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	3
0	0	0	0
0	0	0	0
7	8	16	29
0	0	0	0
0	0	0	0
0	0	0	0
11	24	20	32
0	0	0	0
0	0	0	0
0	0	0	0
3	2	6	7
0	0	0	0
6	7	0	4
0	1	0	0
0	0	0	0
0	0	0	0
0	3	1	0
0	0	0	0
0	0	0	0
0	0	0	0
18	18	28	14
0	0	0	0
0	0	0	0
13	9	18	24
0	0	0	0
74	108	106	80
0	0	0	0
0	0	0	2
5	11	16	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
4	1	10	7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	4
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	0
0	6	1	6
9	6	5	2
237	287	96	183
22	58	6	4
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	2	6	5
0	0	0	0
0	0	0	0
0	0	0	0
47	52	40	52
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
26	41	24	18
0	0	0	0
0	0	0	0
5	13	11	9
0	0	0	0
0	0	0	0
0	0	0	0
7	15	7	9
0	0	0	0
0	0	0	0
1	3	6	6
0	0	0	0
0	0	0	0
2	7	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	4	6
0	0	0	0
0	0	0	0
0	0	0	0
5	13	0	4
0	0	0	0
0	4	7	10
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	5	3	2
0	0	1	0
1	2	8	2
1	2	1	0
0	0	0	0
2	6	6	8
1	0	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
22	30	34	28
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	0	5	0
0	0	0	0
0	0	0	0
9	5	2	5
0	0	0	0
0	0	0	0
1	2	6	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	4	1
1	0	2	1
16	25	14	13
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
1	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
61	97	67	62
16	18	7	17
0	1	1	0
3	1	27	14
0	3	4	2
0	0	0	0
119	120	54	163
0	0	0	0
0	0	0	0
0	0	0	0
1	2	14	9
0	0	0	0
1	2	2	2
0	0	0	0
0	0	0	0
0	1	2	1
0	0	0	0
0	0	0	0
0	0	0	0
8	11	6	4
4	1	6	3
30	46	15	24
21	41	56	72
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	9	4	8
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	5
0	0	0	0
6	4	2	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	5	5	6
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	6
30	39	47	42
0	0	0	0
35	65	50	31
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	2
1	1	1	0
0	0	0	1
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	4	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
16	29	68	67
0	0	0	2
0	2	5	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
54	62	58	41
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	1	0	0
9	7	2	12
0	0	0	0
0	0	0	0
7	4	9	10
0	0	0	0
1	0	4	1
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
4	6	37	29
0	0	0	0
0	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
174	285	341	293
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
72	88	103	109
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
48	51	35	56
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	3
0	0	0	0
0	0	0	0
16	9	14	17
0	0	0	0
3	3	21	26
0	0	0	0
0	0	0	0
6	9	1	2
0	0	0	0
14	30	24	18
0	0	0	0
0	0	0	0
0	0	0	0
661	1020	860	784
0	0	0	0
0	0	0	0
865	1320	1321	1089
0	0	0	0
0	2	1	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	1	2
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	1	4
4	3	1	1
0	0	0	0
325	499	243	203
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0
0	0	0	0
3	1	1	4
0	0	0	0
3	1	0	2
1	3	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	0
16	19	46	62
7	14	7	14
7	4	2	9
0	3	0	0
17	19	14	29
1	3	4	1
1	3	5	2
1101	1537	245	205
9	22	23	15
0	1	0	0
0	0	0	0
28	40	51	52
0	0	0	0
28	47	38	53
0	0	0	0
172	301	152	118
0	0	0	0
0	0	0	0
0	0	0	0
4	5	1	0
0	0	0	0
0	0	1	2
0	0	0	0
0	0	3	1
10	17	19	40
2	3	4	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
51	95	101	112
3	5	0	0
0	0	0	0
0	0	0	0
0	0	0	0
9	6	2	11
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	2
5	9	8	14
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	3	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	15	3	0
0	2	2	2
0	0	0	0
0	1	0	0
11	15	4	9
0	0	0	0
54	62	40	48
1	0	1	0
0	0	0	2
0	0	2	1
0	0	1	0
6	17	32	34
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	14	15	16
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	3	7	4
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	11	2	9
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	1
0	0	0	0
1	0	0	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	3	1	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	0	0
0	0	0	0
90	114	65	99
0	0	0	0
1	7	6	3
0	0	0	0
0	0	0	0
0	0	0	0
17	33	62	37
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
16	13	11	9
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	8	4	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	1	1
0	0	0	0
0	1	2	0
1	3	3	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	8	5
0	1	0	0
82	138	67	79
0	0	0	0
0	0	0	0
1	0	0	0
2	5	1	4
1	4	2	5
7	6	15	8
116	156	152	144
2	3	11	5
53	73	83	69
0	0	0	0
5	9	10	10
0	0	0	0
0	0	0	0
1	2	1	1
0	0	1	4
0	0	0	2
4	6	10	11
0	0	0	0
0	0	0	0
0	0	0	0
18	35	22	75
5	9	5	4
76	73	73	62
53	66	15	14
0	0	0	0
17	31	15	21
0	0	1	0
17	19	22	34
4	12	15	8
2	0	2	2
0	0	1	0
4	7	1	5
8	11	12	9
58	82	108	98
0	3	32	8
0	0	0	0
3	12	7	6
2	0	1	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	2	1
4	6	3	8
0	0	0	0
0	0	0	0
0	0	0	0
63	115	88	93
27	43	60	74
33	32	13	40
1	1	0	0
2	3	3	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4	0	0
0	0	1	0
3	0	2	0
0	2	0	2
0	0	0	0
4	8	9	3
183	262	116	98
0	0	0	0
4	5	2	2
1	1	0	0
0	0	1	0
0	0	0	0
0	4	0	1
0	0	0	0
0	0	0	0
26	50	34	27
0	0	0	0
0	0	0	0
18	27	30	39
0	0	0	0
0	0	0	0
0	3	2	5
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	7	5	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	2
0	0	2	6
4	7	7	2
20	30	15	8
1029	1666	1113	981
0	1	0	0
3	7	6	6
5	9	17	22
0	0	0	0
0	2	8	8
0	0	0	0
0	0	0	0
1	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	5	0	2
0	0	0	0
9	19	34	39
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
21	18	142	103
5	3	11	8
0	0	0	0
3	5	2	5
0	0	3	2
0	4	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
1	6	5	12
0	1	1	1
0	0	0	0
0	0	0	0
0	2	1	0
27	27	58	57
3	10	14	16
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
13	20	20	22
15	20	29	48
626	897	619	706
184	299	239	291
0	1	0	0
0	0	2	0
0	3	1	0
0	0	4	1
10	5	2	4
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
61	61	55	60
470	724	719	617
81	154	76	57
128	181	157	158
0	0	0	0
0	0	0	0
0	0	0	0
74	79	175	167
1	0	1	6
2	4	2	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
23	41	75	44
3	2	5	3
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
1	4	0	0
1	0	1	1
0	0	0	0
0	0	0	0
0	0	3	1
12	19	6	17
0	0	0	0
0	1	0	0
0	3	1	5
0	0	0	0
1	1	0	0
0	0	0	0
1	0	2	1
1	1	3	12
0	0	0	0
0	0	0	1
1	1	0	0
0	1	3	1
1	0	0	2
0	0	0	0
0	0	0	0
2	1	1	0
0	3	3	5
0	0	0	0
1	1	0	0
1	4	5	4
0	1	4	5
0	0	0	1
51	91	45	31
0	0	1	0
0	0	0	0
0	0	0	0
0	2	0	0
2	7	0	0
0	0	0	0
0	0	0	0
3	3	78	87
10	13	1	7
104	154	179	157
0	1	3	0
0	0	2	0
0	0	0	0
7	3	23	16
3	5	6	1
0	0	0	0
1	0	1	0
0	0	0	0
2	3	9	5
0	2	0	2
0	0	0	0
0	0	0	0
0	0	0	0
4	2	16	16
0	0	0	0
0	0	0	0
0	0	0	0
14	18	6	11
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	0
0	1	0	0
16	31	23	25
0	1	0	0
0	6	3	4
1	2	3	1
4	3	4	1
0	0	0	0
4	12	16	6
0	2	3	4
0	0	1	0
0	0	0	0
0	0	0	0
13	12	4	15
0	1	2	1
2	0	1	0
20	35	54	47
0	0	0	0
3	3	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2083	2938	2112	1915
0	1	3	6
0	0	0	0
0	2	5	2
1442	2118	1381	1242
0	0	0	0
1	1	0	0
1	0	0	1
0	0	0	0
52	67	100	96
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	4	7	3
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
31	62	59	38
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	1
11	17	25	40
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	3	0	0
0	0	0	0
3	3	2	7
0	0	0	0
0	1	0	2
0	0	3	0
0	0	0	0
3	4	6	4
0	0	0	0
0	0	0	0
17	22	18	8
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
4	8	6	7
0	0	0	0
0	0	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
